FileName,Test Id,Model Name,Is_Valid,source_type,is_synthetic,base_curve_id,aug_id,tmax_original,gap_augmented,gap_pattern,train_horizon,observed_tmax,is_censored,n_points_observed,max_gap_hours,missing_frac_on_grid,too_sparse,grid_resolution_mismatch,initial_OD,final_OD,auc,auc_per_hour,net_change_per_hour,max_slope,time_of_max_slope,time_of_max_OD,monotonicity_fraction,largest_drop_frac,roughness,noise_residual_std,noise_residual_std_is_fallback,lag_time_est,plateau_OD,growth_phase_duration,symmetry_factor,num_slope_sign_changes,multi_phase_flag
SD1,SD1_219,Richards,1,synthetic,1,SD1_219_A,SD1_219_A_GAP2S,16.0,1,scattered,16.0,14.5,1,8,4.5,0.7037037037037037,0,1,0.11602298742705135,0.8437815083362163,6.43787515874444,0.44399139025823725,0.05019024282132173,0.2416551827738953,9.5,12.5,0.5,0.09999999683669158,0.06402039687325216,0.07393545748759744,0,6.5,0.9106958033686012,,0.8461538461538461,4,0.0
SD1,SD1_219,Richards,1,synthetic,1,SD1_219_A,SD1_219_A_H10,16.0,0,,10.0,10.0,1,21,0.5,0.0,0,0,0.06864589811102859,0.9121280349420059,3.390526154208236,0.3390526154208236,0.08434821368309772,0.8706048520768553,7.0,7.5,0.5,0.13786794226282706,0.1323660031001836,0.1269120677762313,0,6.5,0.8360036805359552,1.0,0.75,6,0.0
SD1,SD1_219,Richards,1,synthetic,1,SD1_219_A,SD1_219_A_H16,16.0,0,,16.0,16.0,0,33,0.5,0.0,0,0,0.06864589811102859,0.8643441257090048,8.597676825870526,0.5373548016169079,0.04973113922487351,0.8706048520768553,7.0,7.5,0.46875,0.13786794226282706,0.11156134446257045,0.10045310295149462,0,6.5,0.8643441257090048,1.0,0.46875,11,0.0
SD1,SD1_219,Richards,1,synthetic,1,SD1_219_A,SD1_219_A_H8,16.0,0,,8.0,8.0,1,17,0.5,0.0,0,0,0.07477546299698061,0.9833465110504259,1.8316994242453648,0.2289624280306706,0.11357138100668067,0.9483433488796584,7.0,7.5,0.4375,0.045606448350731306,0.14458544330475523,0.154145396256882,0,6.5,0.9833465110504259,1.0,0.9375,5,0.0
SD1,SD1_22,ModifiedGompertz,1,synthetic,1,SD1_22_A,SD1_22_A_H10,16.0,0,,10.0,10.0,1,21,0.5,0.0,0,0,0.0036297275302543423,1.0,1.2036167474388553,0.12036167474388552,0.09963702724697457,0.7786961851984207,10.0,10.0,0.6,0.06435118052906544,0.11440545167312302,0.14596213750817316,0,5.5,0.46424172189296153,4.5,1.0,8,0.0
SD1,SD1_22,ModifiedGompertz,1,synthetic,1,SD1_22_A,SD1_22_A_H12,16.0,0,,12.0,12.0,1,25,0.5,0.0,0,0,0.0031226372716933884,0.9611892736982219,2.939952674225764,0.24499605618548034,0.07983888636887738,0.5838782472262913,9.5,11.5,0.625,0.055361013498291145,0.08638471022480874,0.09407582408921253,0,5.5,0.9746124642477263,5.0,0.9583333333333334,9,0.0
SD1,SD1_22,ModifiedGompertz,1,synthetic,1,SD1_22_A,SD1_22_A_H8,16.0,0,,8.0,8.0,1,17,0.5,0.0,0,0,0.025186776961127647,0.16185358286777612,2.966569455592922,0.37082118194911523,0.01708335073833106,1.252711368847409,5.0,5.5,0.5,0.4465345725433168,0.2585341529747299,0.17545459893983967,0,0.5,0.3049519498303882,5.0,0.6875,7,0.0
SD1,SD1_220,Flat,0,synthetic,1,SD1_220_A,SD1_220_A_H12,16.0,0,,12.0,12.0,1,25,0.5,0.0,0,0,1.0,0.0,4.360974292804032,0.363414524400336,-0.08333333333333333,0.3958945596209856,8.5,0.0,0.2916666666666667,0.20506174586293294,0.09762727009962935,0.12590323132831316,0,,0.030345272897441964,,0.0,8,0.0
SD1,SD1_220,Flat,0,synthetic,1,SD1_220_A,SD1_220_A_H16,16.0,0,,16.0,16.0,0,33,0.5,0.0,0,0,1.0,0.0,6.170772445713864,0.3856732778571165,-0.0625,0.32477792754101265,8.5,0.0,0.34375,0.1682254206854093,0.07562573497009364,0.10371366415962202,0,,0.07456589099418731,,0.0,12,0.0
SD1,SD1_220,Flat,0,synthetic,1,SD1_220_A,SD1_220_A_H8,16.0,0,,8.0,8.0,1,17,0.5,0.0,0,0,1.0,0.01768521530768811,3.1611281115456435,0.39514101394320544,-0.12278934808653899,0.19470213040890005,2.5,0.0,0.3125,0.23189225035672506,0.09830372837489357,0.14614807962549156,0,,0.01768521530768811,,0.0,5,0.0
SD1,SD1_221,Diauxic,0,synthetic,1,SD1_221_A,SD1_221_A_H12,16.0,0,,12.0,12.0,1,25,0.5,0.0,0,0,0.0,1.0,5.147310157797709,0.4289425131498091,0.08333333333333333,0.34990926593805805,10.5,12.0,0.7916666666666666,0.03147008314624328,0.058767251025102954,0.0988580853147173,0,3.0,0.9707462573736327,8.0,1.0,6,0.0
SD1,SD1_221,Diauxic,0,synthetic,1,SD1_221_A,SD1_221_A_H14.5,16.0,0,,14.5,14.5,1,30,0.5,0.0,0,0,0.0,0.9638756792111088,7.385892913235852,0.5093719250507485,0.06647418477317991,0.33720039678380487,10.5,12.5,0.7241379310344828,0.030616495834135504,0.05423994607289759,0.08243885485690348,0,3.0,0.9638756792111088,8.0,0.8620689655172413,8,0.0
SD1,SD1_221,Diauxic,0,synthetic,1,SD1_221_A,SD1_221_A_H16,16.0,0,,16.0,16.0,0,33,0.5,0.0,0,0,0.0,1.0,8.629475117846633,0.5393421948654146,0.0625,0.32673783061523887,10.5,16.0,0.75,0.02966653516810569,0.050492809298049265,0.08301393531604857,0,3.0,0.9795832996215275,8.5,1.0,8,0.0
SD1,SD1_222,ModifiedGompertz,0,synthetic,1,SD1_222_A,SD1_222_A_GAP1S,16.0,1,scattered,16.0,15.0,1,15,1.5,0.4230769230769231,0,1,0.0,0.7667589783039206,8.140370249974412,0.5426913499982942,0.051117265220261374,0.635625825104792,3.0,14.0,0.52,0.1759861719873408,0.1055229660637203,0.08998706417591015,0,3.0,0.9135945239867211,11.0,0.92,11,1.0
SD1,SD1_222,ModifiedGompertz,0,synthetic,1,SD1_222_A,SD1_222_A_GAP2S,16.0,1,scattered,16.0,14.5,1,17,2.0,0.43333333333333335,0,1,0.019894730863241675,1.0,10.78895067022943,0.7440655634640987,0.06759346683701782,0.7137766663124347,3.0,14.5,0.5862068965517241,0.06385853129924968,0.09030377630022633,0.09976625544886213,0,2.5,0.958707859605082,11.0,1.0,11,0.0
SD1,SD1_222,ModifiedGompertz,0,synthetic,1,SD1_222_A,SD1_222_A_H10,16.0,0,,10.0,10.0,1,21,0.5,0.0,0,0,0.043073143296029445,0.9540147649681708,7.443194794947128,0.7443194794947128,0.09109416216721414,0.7430646951674997,2.5,3.5,0.55,0.04767762749976967,0.11799188567382062,0.11307499815387448,0,2.0,0.9782210407647723,1.5,0.35,8,0.0
SD1,SD1_222,ModifiedGompertz,0,synthetic,1,SD1_222_A,SD1_222_A_H16,16.0,0,,16.0,16.0,0,33,0.5,0.0,0,0,0.039348244058954755,0.8896308767125451,12.32517576327913,0.7703234852049456,0.0531426645408494,0.6788056022774366,2.5,14.0,0.53125,0.0686837617863062,0.09056664366137468,0.08523891229740785,0,2.0,0.9093834939209801,10.0,0.875,15,0.0
SD1,SD1_222,ModifiedGompertz,0,synthetic,1,SD1_222_A,SD1_222_A_H8,16.0,0,,8.0,8.0,1,17,0.5,0.0,0,0,0.043073143296029445,0.9678449802142512,5.4862709483937,0.6857838685492125,0.11559647961477773,0.7430646951674997,2.5,3.5,0.5625,0.04767762749976967,0.12879914186157423,0.12729736391442312,0,2.0,0.9624678904562725,1.5,0.4375,7,0.0
SD1,SD1_223,Logistic,1,synthetic,1,SD1_223_A,SD1_223_A_H12,16.0,0,,12.0,12.0,1,25,0.5,0.0,0,0,0.0037419135774302936,0.9285559325456717,4.782675027427232,0.3985562522856027,0.07706783491402013,0.5072255475641613,7.5,11.0,0.75,0.05106084856390469,0.07701105044602476,0.08484256606314296,0,6.5,0.9793169670674875,2.0,0.9166666666666666,7,0.0
SD1,SD1_223,Logistic,1,synthetic,1,SD1_223_A,SD1_223_A_H16,16.0,0,,16.0,16.0,0,33,0.5,0.0,0,0,0.0037419135774302936,0.6167102423974364,7.799596914062346,0.4874748071288966,0.038310520551250386,0.5072255475641613,7.5,11.0,0.5625,0.06295494544044744,0.07503100361141408,0.05332080690085976,0,6.5,0.6838352238214607,2.0,0.6875,7,0.0
SD1,SD1_223,Logistic,1,synthetic,1,SD1_223_A,SD1_223_A_H8,16.0,0,,8.0,8.0,1,17,0.5,0.0,0,0,0.004289638474394874,1.0,1.0733913408070228,0.13417391760087785,0.12446379519070064,0.5921758841413785,8.0,8.0,0.8125,0.016335806511773056,0.10305339590780754,0.14930529633958944,0,6.5,0.7039120579293108,1.5,1.0,4,0.0
SD1,SD1_224,Flat,0,synthetic,1,SD1_224_A,SD1_224_A_H12,16.0,0,,12.0,12.0,1,25,0.5,0.0,0,0,0.0,0.9476813903296905,5.4151853387031,0.45126544489192505,0.07897344919414087,1.086964629555665,5.5,6.0,0.5833333333333334,0.525820370275304,0.24569656296688924,0.19335102960671383,0,0.5,0.5755403882307271,5.5,0.5,12,1.0
SD1,SD1_224,Flat,0,synthetic,1,SD1_224_A,SD1_224_A_H14.5,16.0,0,,14.5,14.5,1,30,0.5,0.0,0,0,0.07248134352239416,0.1797377470965774,6.476827585260332,0.44667776450071256,0.0073969933499436705,1.008179972844149,5.5,6.0,0.5172413793103449,0.48770820338630716,0.22491173421718474,0.15113353204014815,0,0.5,0.31618310292369295,5.5,0.41379310344827586,15,1.0
SD1,SD1_224,Flat,0,synthetic,1,SD1_224_A,SD1_224_A_H8,16.0,0,,8.0,8.0,1,17,0.5,0.0,0,0,0.0,0.580047284272997,3.0054251451982106,0.3756781431497763,0.07250591053412463,1.086964629555665,5.5,6.0,0.625,0.3505708940583211,0.20422212503549084,0.14235435064648816,0,0.5,0.580047284272997,5.5,0.75,6,1.0
SD1,SD1_225,Gompertz,1,synthetic,1,SD1_225_A,SD1_225_A_H12,16.0,0,,12.0,12.0,1,25,0.5,0.0,0,0,0.0,0.9270622213863952,10.377879664891356,0.864823305407613,0.07725518511553293,0.8365561074378631,0.5,6.0,0.5,0.08321052977333676,0.11577961479821706,0.10287203721133398,0,0.5,0.9189163992232632,1.0,0.5,10,1.0
SD1,SD1_225,Gompertz,1,synthetic,1,SD1_225_A,SD1_225_A_H14.5,16.0,0,,14.5,14.5,1,30,0.5,0.0,0,0,0.0,0.8961370507542014,12.722905181625727,0.8774417366638432,0.06180255522442768,0.8365561074378631,0.5,6.0,0.4827586206896552,0.08321052977333676,0.10808894451620231,0.09249978400759266,0,0.5,0.9383767050798153,1.0,0.41379310344827586,13,1.0
SD1,SD1_225,Gompertz,1,synthetic,1,SD1_225_A,SD1_225_A_H16,16.0,0,,16.0,16.0,0,33,0.5,0.0,0,0,0.0,0.9259128791863585,14.063882047402426,0.8789926279626517,0.0578695549491474,0.8365561074378631,0.5,6.0,0.5,0.08321052977333676,0.10405321736917086,0.09375135717694695,0,0.5,0.9207259565644426,1.0,0.375,14,1.0
SD1,SD1_226,Logistic,1,synthetic,1,SD1_226_A,SD1_226_A_H10,16.0,0,,10.0,10.0,1,21,0.5,0.0,0,0,0.0,0.9393343401014205,8.058497528509324,0.8058497528509324,0.09393343401014205,0.6188050502024975,2.0,9.0,0.65,0.05642144477276956,0.10109420544778894,0.10241331395562754,0,1.0,0.9653267911962364,1.5,0.9,9,0.0
SD1,SD1_226,Logistic,1,synthetic,1,SD1_226_A,SD1_226_A_H12,16.0,0,,12.0,12.0,1,25,0.5,0.0,0,0,0.0,0.9512177354910124,9.963950577610023,0.8303292148008352,0.07926814462425104,0.6188050502024975,2.0,9.0,0.625,0.05642144477276956,0.0943348938933335,0.09739921861078793,0,1.0,0.9565134738842616,1.5,0.75,11,0.0
SD1,SD1_226,Logistic,1,synthetic,1,SD1_226_A,SD1_226_A_H8,16.0,0,,8.0,8.0,1,17,0.5,0.0,0,0,0.0,0.921369779193153,6.182727139204709,0.7728408924005886,0.11517122239914412,0.624162418987278,2.0,7.0,0.6875,0.06204543783491279,0.10990370403070529,0.10896707360333972,0,1.0,0.9834152170280658,1.5,0.875,7,0.0
SD1,SD1_227,Gompertz,0,synthetic,1,SD1_227_A,SD1_227_A_H10,16.0,0,,10.0,10.0,1,21,0.5,0.0,0,0,0.09340495773725596,0.9982948018601001,2.6691158386010128,0.2669115838601013,0.09048898441228441,0.6982010977692614,7.5,9.5,0.45,0.028256089665652726,0.11014452606384757,0.1128506964098704,0,7.5,0.9928463597208282,2.0,0.95,8,0.0
SD1,SD1_227,Gompertz,0,synthetic,1,SD1_227_A,SD1_227_A_H14.5,16.0,0,,14.5,14.5,1,30,0.5,0.0,0,0,0.09144476250260206,1.0,6.8787103366926825,0.47439381632363326,0.06265898189637227,0.6835486585644039,7.5,14.5,0.4827586206896552,0.02766310773349054,0.0920560000634197,0.09680375886823298,0,7.5,0.9434032670744797,7.0,1.0,11,0.0
SD1,SD1_227,Gompertz,0,synthetic,1,SD1_227_A,SD1_227_A_H16,16.0,0,,16.0,16.0,0,33,0.5,0.0,0,0,0.09331474359367277,0.9908822914757366,8.473145352120637,0.5295715845075398,0.05609797174262899,0.6975267479744541,7.5,14.5,0.5,0.041336338372657155,0.09045713184351241,0.09087203410808686,0,7.5,0.9862671672676986,7.0,0.90625,13,0.0
SD1,SD1_228,ModifiedGompertz,0,synthetic,1,SD1_228_A,SD1_228_A_GAP1B,16.0,1,block,16.0,16.0,0,24,5.0,0.2727272727272727,0,1,0.018313021493354797,0.10299933422539932,3.90664342332053,0.24416521395753313,0.005292894545752783,0.7380504975600162,7.5,9.5,0.65625,0.38604332430067545,0.14307924521969656,0.08475072900301875,0,3.0,0.08984420579249895,5.0,0.59375,10,0.0
SD1,SD1_228,ModifiedGompertz,0,synthetic,1,SD1_228_A,SD1_228_A_GAP2B,16.0,1,block,16.0,16.0,0,25,4.5,0.24242424242424243,0,1,0.008550236084971238,0.08747667661009885,4.0870419544424825,0.25544012215265516,0.0049329025328204755,0.7503386707634083,7.5,9.5,0.4375,0.4040409427624651,0.14415333465408064,0.0879912669604534,0,6.5,0.10631325465584786,1.5,0.59375,9,0.0
SD1,SD1_228,ModifiedGompertz,0,synthetic,1,SD1_228_A,SD1_228_A_H10,16.0,0,,10.0,10.0,1,21,0.5,0.0,0,0,0.004275186724756473,0.9317860823251446,3.34770985878885,0.334770985878885,0.09275108956003882,0.7949453034602467,7.5,8.0,0.5,0.06293571912527948,0.12564098683440625,0.11432576141711367,0,3.0,0.9610042260139291,4.5,0.8,7,0.0
SD1,SD1_228,ModifiedGompertz,0,synthetic,1,SD1_228_A,SD1_228_A_H12,16.0,0,,12.0,12.0,1,25,0.5,0.0,0,0,0.004026970656421728,0.23277552555279915,3.531326430511152,0.294277202542596,0.019062379574698116,0.7487910158303159,7.5,9.5,0.5,0.40320756447263034,0.17143161689621392,0.10705714604316749,0,3.0,0.1272121856644512,5.0,0.7916666666666666,10,0.0
SD1,SD1_228,ModifiedGompertz,0,synthetic,1,SD1_228_A,SD1_228_A_H8,16.0,0,,8.0,8.0,1,17,0.5,0.0,0,0,0.0037756916627440205,1.0,1.2295462148191,0.1536932768523875,0.124528038542157,0.6862672879330082,7.0,8.0,0.625,0.05558257107557168,0.11742659761228272,0.1543568946534177,0,3.0,0.7508152492842526,5.0,1.0,6,0.0
SD1,SD1_229,ModifiedGompertz,1,synthetic,1,SD1_229_A,SD1_229_A_GAP1B,16.0,1,block,16.0,16.0,0,24,5.0,0.2727272727272727,0,1,0.010111538197302768,0.488321636718093,10.422482565417933,0.6514051603386208,0.02988813115754939,0.32571379349017626,2.5,8.0,0.5625,0.08567698325047934,0.06082225089391954,0.04268822120365,0,1.5,0.550368234869814,6.0,0.5,6,1.0
SD1,SD1_229,ModifiedGompertz,1,synthetic,1,SD1_229_A,SD1_229_A_GAP2B,16.0,1,block,16.0,16.0,0,22,6.0,0.3333333333333333,0,1,0.011914198249481723,0.5753784118545567,12.1460329585088,0.7591270599068,0.03521651335031719,0.3837812440117032,2.5,9.5,0.59375,0.07565261946715873,0.06928482840127824,0.047947631397055906,0,1.5,0.6484865242565571,2.5,0.59375,6,0.0
SD1,SD1_229,ModifiedGompertz,1,synthetic,1,SD1_229_A,SD1_229_A_H10,16.0,0,,10.0,10.0,1,21,0.5,0.0,0,0,0.009979428806868283,0.8267662214580597,6.7512081430694595,0.6751208143069459,0.08167867926511914,0.3214582737191518,2.5,8.0,0.75,0.11290475089418073,0.06525171910045292,0.0777400083695676,0,1.5,0.8376467344320027,4.5,0.8,5,0.0
SD1,SD1_229,ModifiedGompertz,1,synthetic,1,SD1_229_A,SD1_229_A_H12,16.0,0,,12.0,12.0,1,25,0.5,0.0,0,0,0.009979428806868283,0.7647541799447533,8.235322560223358,0.6862768800186131,0.06289789592815707,0.3214582737191518,2.5,8.0,0.7083333333333334,0.11290475089418073,0.06586559030094088,0.07294923173039648,0,1.5,0.738176622915049,4.5,0.6666666666666666,7,0.0
SD1,SD1_229,ModifiedGompertz,1,synthetic,1,SD1_229_A,SD1_229_A_H8,16.0,0,,8.0,8.0,1,17,0.5,0.0,0,0,0.009956423430311485,1.0,4.97315539777356,0.621644424721695,0.12375544707121107,0.3207172224248015,2.5,8.0,0.875,0.009956423430311485,0.05079567600850943,0.10706785333960331,0,1.5,0.9831168764284327,4.5,1.0,3,0.0
SD1,SD1_23,Logistic,1,synthetic,1,SD1_23_A,SD1_23_A_GAP1B,16.0,1,block,16.0,16.0,0,27,3.5,0.18181818181818182,0,1,0.02389888623229893,0.3979303618423353,10.418075933571757,0.6511297458482348,0.023376967225627276,0.5181283338493128,3.5,6.0,0.40625,0.074431994717156,0.0806653163572279,0.04183730036226636,0,2.5,0.4569801392645985,2.0,0.375,4,0.0
SD1,SD1_23,Logistic,1,synthetic,1,SD1_23_A,SD1_23_A_GAP2S,16.0,1,scattered,16.0,16.0,0,16,3.0,0.5151515151515151,0,1,0.04142547879420769,0.40859199014264375,10.52985713123651,0.6581160707022818,0.022947906959277252,0.37882999930962413,3.0,6.0,0.375,0.07006832413480568,0.07270620455550651,0.0374364286645739,0,2.0,0.45519019814567513,2.5,0.375,4,0.0
SD1,SD1_23,Logistic,1,synthetic,1,SD1_23_A,SD1_23_A_H10,16.0,0,,10.0,10.0,1,21,0.5,0.0,0,0,0.02389888623229893,0.8460522319463896,6.84786133365134,0.684786133365134,0.08221533457140906,0.5181283338493128,3.5,6.0,0.65,0.08471859343493116,0.08977841789834905,0.08127518821814053,0,2.5,0.9564407390244862,2.0,0.6,4,0.0
SD1,SD1_23,Logistic,1,synthetic,1,SD1_23_A,SD1_23_A_H12,16.0,0,,12.0,12.0,1,25,0.5,0.0,0,0,0.02389888623229893,0.6563474238182152,8.325521399459252,0.6937934499549376,0.05270404479882635,0.5181283338493128,3.5,6.0,0.5416666666666666,0.074431994717156,0.08839814515104738,0.06307206442838564,0,2.5,0.7117611626130966,2.0,0.5,4,0.0
SD1,SD1_23,Logistic,1,synthetic,1,SD1_23_A,SD1_23_A_H8,16.0,0,,8.0,8.0,1,17,0.5,0.0,0,0,0.02389888623229893,0.9769157104867863,4.937714269857974,0.6172142837322467,0.11912710303181091,0.5181283338493128,3.5,6.0,0.75,0.02389888623229893,0.08927235768123819,0.1084778424781619,0,2.5,0.9736307661758479,2.0,0.75,3,0.0
SD1,SD1_230,ModifiedGompertz,0,synthetic,1,SD1_230_A,SD1_230_A_H10,16.0,0,,10.0,10.0,1,21,0.5,0.0,0,0,0.02820071814465505,0.7731806906332686,4.281883349198375,0.4281883349198375,0.07449799724886134,0.2865400430540388,6.5,8.0,0.75,0.15570904715749767,0.07786632465212107,0.08486687767550925,0,4.0,0.7474607040900281,4.0,0.8,5,0.0
SD1,SD1_230,ModifiedGompertz,0,synthetic,1,SD1_230_A,SD1_230_A_H12,16.0,0,,12.0,12.0,1,25,0.5,0.0,0,0,0.01954053358175382,0.9807243074809272,4.739879892331738,0.3949899910276448,0.08009864782493112,0.41381895502078225,10.0,11.5,0.75,0.10789221215420175,0.07323860547786128,0.102900741469321,0,4.0,0.9605316296739536,7.0,0.9583333333333334,6,0.0
SD1,SD1_230,ModifiedGompertz,0,synthetic,1,SD1_230_A,SD1_230_A_H16,16.0,0,,16.0,16.0,0,33,0.5,0.0,0,0,0.01742315887827493,0.9819410710336202,8.091189833602881,0.5056993646001801,0.060282369509709076,0.36897832753662596,10.0,14.0,0.75,0.09620121918505375,0.05767145814558128,0.08294224734167711,0,4.0,0.9825182988406393,8.5,0.875,7,0.0
SD1,SD1_231,Richards,1,synthetic,1,SD1_231_A,SD1_231_A_GAP1S,16.0,1,scattered,16.0,16.0,0,17,3.0,0.48484848484848486,0,1,0.0,0.4878476499496655,8.746057950521063,0.5466286219075664,0.030490478121854094,0.579972541029795,5.0,8.0,0.375,0.0638621589408882,0.07900791350360672,0.051709852216479134,0,4.0,0.5221411504401632,3.0,0.5,5,0.0
SD1,SD1_231,Richards,1,synthetic,1,SD1_231_A,SD1_231_A_GAP2B,16.0,1,block,16.0,16.0,0,23,5.0,0.30303030303030304,0,1,0.009378460489720788,0.5906700030453067,9.448630502873979,0.5905394064296237,0.03633072140972412,0.8076169071367352,5.0,6.0,0.3125,0.0818447638322537,0.0994320171617074,0.0703650861357044,0,4.5,0.6394862482502455,1.0,0.375,9,0.0
SD1,SD1_231,Richards,1,synthetic,1,SD1_231_A,SD1_231_A_H12,16.0,0,,12.0,12.0,1,22,1.0,0.12,0,0,0.008845705442732636,0.7239661387126953,6.647283916133919,0.5539403263444932,0.05959336943916355,0.7617392299015809,5.0,8.5,0.5,0.1309752976951868,0.10752655095527691,0.08397299943601816,0,4.5,0.7773299771356721,1.0,0.7083333333333334,7,0.0
SD1,SD1_231,Richards,1,synthetic,1,SD1_231_A,SD1_231_A_H14.5,16.0,0,,14.5,14.5,1,27,1.0,0.1,0,0,0.008845705442732636,0.6041236062782761,8.330032647531372,0.5744850101745773,0.04105364833348575,0.7617392299015809,5.0,8.5,0.41379310344827586,0.1309752976951868,0.10050735727023535,0.07107672411356343,0,4.5,0.6369011682523622,1.0,0.5862068965517241,7,0.0
SD1,SD1_231,Richards,1,synthetic,1,SD1_231_A,SD1_231_A_H8,16.0,0,,8.0,8.0,1,15,1.0,0.11764705882352941,0,0,0.008356032891336752,1.0,3.121477039787145,0.39018462997339315,0.1239554958885829,0.7195715594292739,5.0,8.0,0.6875,0.039662759063334496,0.10976178214943937,0.12857159953798286,0,4.5,0.9149440295271078,2.0,1.0,6,0.0
SD1,SD1_232,Flat,0,synthetic,1,SD1_232_A,SD1_232_A_GAP1S,16.0,1,scattered,16.0,16.0,0,14,3.5,0.5333333333333333,0,1,1.0,0.7125586852367047,5.882217555543284,0.36763859722145525,-0.017965082172705954,0.22709556901966255,8.0,1.5,0.7241379310344828,0.31840580532848506,0.11549717309208248,0.13935888175165884,0,,0.5410777846969931,,0.0,7,0.0
SD1,SD1_232,Flat,0,synthetic,1,SD1_232_A,SD1_232_A_GAP2S,16.0,1,scattered,16.0,13.5,1,8,3.0,0.6666666666666666,0,1,0.4299446671664755,0.4348633948031169,4.685561321407094,0.34707861640052545,0.00036435019530677167,0.7135868549139299,9.5,9.5,0.4782608695652174,0.41989772763610955,0.1746873189469338,0.12848968164235922,0,3.0,0.3548661571936442,,0.6521739130434783,4,0.0
SD1,SD1_232,Flat,0,synthetic,1,SD1_232_A,SD1_232_A_H12,16.0,0,,12.0,12.0,1,25,0.5,0.0,0,0,0.31248591329836056,0.6207848517663181,5.831991414860816,0.4859992845717347,0.025691578205663132,0.8400656280444646,0.5,6.0,0.5,0.55922437554314,0.24366078725444276,0.18600081722496783,0,0.5,0.38155167147783997,,0.5,12,0.0
SD1,SD1_232,Flat,0,synthetic,1,SD1_232_A,SD1_232_A_H16,16.0,0,,16.0,16.0,0,33,0.5,0.0,0,0,0.31248591329836056,0.7987267436656387,7.929373054145998,0.49558581588412487,0.030390051897954882,1.0468304341945478,14.0,6.0,0.5,0.55922437554314,0.2430661553717961,0.17752499718071238,0,0.5,0.7987267436656387,,0.375,17,1.0
SD1,SD1_232,Flat,0,synthetic,1,SD1_232_A,SD1_232_A_H8,16.0,0,,8.0,8.0,1,17,0.5,0.0,0,0,0.2596679050266117,0.2969012357260281,4.3203883843283695,0.5400485480410462,0.004654166337427053,0.904603350469518,0.5,6.0,0.5,0.6021865755395153,0.2888509617014789,0.20555467593301355,0,0.5,0.038592655558110256,,0.75,8,1.0
SD1,SD1_233,Gompertz,1,synthetic,1,SD1_233_A,SD1_233_A_H10,16.0,0,,10.0,10.0,1,21,0.5,0.0,0,0,0.015004066292813957,1.0,3.4818128066866967,0.34818128066866966,0.0984995933707186,0.42247689229346286,6.0,10.0,0.7,0.02412971785698044,0.07106174085529746,0.10059047156399815,0,6.0,0.9797239630303749,2.5,1.0,5,0.0
SD1,SD1_233,Gompertz,1,synthetic,1,SD1_233_A,SD1_233_A_H14.5,16.0,0,,14.5,14.5,1,30,0.5,0.0,0,0,0.014721075120752972,1.0,7.770483859044863,0.5358954385548181,0.06795027068132739,0.4145085703342304,6.0,14.5,0.6206896551724138,0.03243458551210632,0.0632885067468732,0.08655321108466511,0,6.0,0.9559700841425883,2.5,1.0,9,0.0
SD1,SD1_233,Gompertz,1,synthetic,1,SD1_233_A,SD1_233_A_H16,16.0,0,,16.0,16.0,0,33,0.5,0.0,0,0,0.014835660645441466,0.9297331152491054,9.220087092577227,0.5762554432860767,0.057181090912728993,0.4177350114487566,6.0,11.5,0.625,0.041078738058402564,0.06251950112848588,0.07486437867846625,0,6.0,0.9297331152491054,2.5,0.71875,11,0.0
SD1,SD1_234,Gompertz,0,synthetic,1,SD1_234_A,SD1_234_A_H12,16.0,0,,12.0,12.0,1,25,0.5,0.0,0,0,0.02388580637033573,1.0,4.714563583536211,0.3928802986280176,0.08134284946913868,0.30540616046929947,9.5,12.0,0.75,0.06030050515416563,0.05922581581236569,0.09598411410322326,0,5.0,0.9856089457201603,5.0,1.0,6,0.0
SD1,SD1_234,Gompertz,0,synthetic,1,SD1_234_A,SD1_234_A_H14.5,16.0,0,,14.5,14.5,1,30,0.5,0.0,0,0,0.023091443088246445,1.0,6.913692419793407,0.47680637377885565,0.06737300392494852,0.2952493570422243,9.5,14.5,0.7241379310344828,0.05829510887642503,0.0545481001469445,0.08933954595517893,0,5.0,0.9497759610039999,5.5,1.0,8,0.0
SD1,SD1_234,Gompertz,0,synthetic,1,SD1_234_A,SD1_234_A_H16,16.0,0,,16.0,16.0,0,33,0.5,0.0,0,0,0.023397163935084505,0.9225630716641896,8.442531821483163,0.5276582388426977,0.05619786923306907,0.29915833246304957,9.5,14.5,0.65625,0.05906691122693686,0.05552048804424182,0.07516937854742445,0,5.0,0.976243317545872,5.5,0.90625,9,0.0
SD1,SD1_235,ModifiedGompertz,1,synthetic,1,SD1_235_A,SD1_235_A_H10,16.0,0,,10.0,10.0,1,21,0.5,0.0,0,0,1.0,0.6472653512636944,3.012825229371628,0.30128252293716284,-0.035273464873630554,0.8069624602797781,10.0,0.0,0.55,0.5281294692029654,0.24452779435199848,0.2240000078925132,0,,0.4455247361937499,,0.0,7,0.0
SD1,SD1_235,ModifiedGompertz,1,synthetic,1,SD1_235_A,SD1_235_A_H14.5,16.0,0,,14.5,14.5,1,30,0.5,0.0,0,0,0.09289413205619633,1.0,2.791979265443785,0.19255029416853692,0.06255902537543473,0.7028242853549935,12.5,14.5,0.6206896551724138,0.04252570771595319,0.09242621212415182,0.0977204285175861,0,12.0,0.9549167748436131,2.5,1.0,9,0.0
