FileName,Test Id,Model Name,base_curve_id,aug_id,Is_Valid,tmax_original,train_horizon,is_censored,too_sparse,n_points_observed_raw,max_gap_hours_raw,missing_frac_on_grid_raw,is_synthetic,gap_augmented,gap_pattern,T0.0 (h),T0.5 (h),T1.0 (h),T1.5 (h),T2.0 (h),T2.5 (h),T3.0 (h),T3.5 (h),T4.0 (h),T4.5 (h),T5.0 (h),T5.5 (h),T6.0 (h),T6.5 (h),T7.0 (h),T7.5 (h),T8.0 (h),T8.5 (h),T9.0 (h),T9.5 (h),T10.0 (h),T10.5 (h),T11.0 (h),T11.5 (h),T12.0 (h),T12.5 (h),T13.0 (h),T13.5 (h),T14.0 (h),T14.5 (h),T15.0 (h),T15.5 (h),T16.0 (h)
SD1,SD1_212,Gompertz,SD1_212_A,SD1_212_A_H12,True,16.0,12.0,1,False,25,0.5,0.0,1,,,0.155616358028478,0.0,0.06565501196181292,0.39448793798015724,0.7674716531114203,0.9005469271051566,0.8998833638306346,0.9212910151309552,0.948916107770124,0.9384784989873459,0.9054445963863441,0.8671431781555131,0.8072802971647063,0.757811662095592,0.7793265626466077,0.8709065404866484,0.8979095836499709,0.9509442132489265,0.949142394740065,0.9051616541200069,0.8751212423198992,0.9687261942093637,1.0,0.9634892622808849,0.8647036901001997,,,,,,,,
SD1,SD1_212,Gompertz,SD1_212_A,SD1_212_A_H14.5,True,16.0,14.5,1,False,30,0.5,0.0,1,,,0.155616358028478,0.0,0.06565501196181292,0.39448793798015724,0.7674716531114203,0.9005469271051566,0.8998833638306346,0.9212910151309552,0.948916107770124,0.9384784989873459,0.9054445963863441,0.8671431781555131,0.8072802971647063,0.757811662095592,0.7793265626466077,0.8709065404866484,0.8979095836499709,0.9509442132489265,0.949142394740065,0.9051616541200069,0.8751212423198992,0.9687261942093637,1.0,0.9488648747507566,0.8892424615416591,0.8674184607029916,0.8289157547112777,0.8132772985224753,0.8486039721467242,0.9307839710521468,,,
SD1,SD1_212,Gompertz,SD1_212_A,SD1_212_A_H8,True,16.0,8.0,1,False,17,0.5,0.0,1,,,0.1639937996143451,0.0,0.06918947989627543,0.41572477772262917,0.8087876755669334,0.9490269157948735,0.9483276302952509,0.9708877397981097,1.0,0.9890004936186555,0.9541882459072863,0.9138249114489471,0.8507393757512975,0.7986076491802716,0.8212807815834869,0.8726256908596193,0.9758129878208068,,,,,,,,,,,,,,,,
SD1,SD1_213,Diauxic,SD1_213_A,SD1_213_A_H10,False,16.0,10.0,1,False,21,0.5,0.0,1,,,0.09928899821369785,0.0886994854797274,0.07036611725569915,0.03008856016379015,0.02815767759292885,0.010604979308371829,0.0,0.24675484957716892,0.633096228486207,0.9146883035494556,0.8962681170294974,0.858805360843761,0.8458634644520865,0.8330180096913885,0.8361219931199618,0.8463151368750126,0.9209188849372294,1.0,0.9530185793038509,0.937279202544535,0.9066045283018357,,,,,,,,,,,,
SD1,SD1_213,Diauxic,SD1_213_A,SD1_213_A_H12,False,16.0,12.0,1,False,25,0.5,0.0,1,,,0.04926340698313996,0.04400929540026411,0.03491297862357344,0.014928793839728699,0.013970763688993745,0.005261785506100758,0.0,0.1224303276141477,0.31411815734388415,0.45383338507949766,0.4446939923817792,0.42610640425125995,0.4196851297843298,0.41331170596956046,0.4148517839405519,0.4199092323817372,0.4569247614874543,0.4961617890142395,0.47285140327120756,0.44397478685800906,0.4488212193217183,0.4772356676703569,0.5510769926108613,0.7287049039142739,1.0,,,,,,,,
SD1,SD1_213,Diauxic,SD1_213_A,SD1_213_A_H16,False,16.0,16.0,0,False,33,0.5,0.0,1,,,0.039034229530688504,0.03487109486206894,0.02766356012808849,0.0118289416230537,0.01106983925699309,0.004169215159168348,0.0,0.09700858714955708,0.2488938748737874,0.35959828210714895,0.3523566158444819,0.33762860115891813,0.33254065623648343,0.3274906261367137,0.32871091845298434,0.33271822560817993,0.36204775735995137,0.39313751002579217,0.3746673512758339,0.35178674796051296,0.35562685502534,0.3781412560128366,0.4366499829379609,0.5993506701617763,0.748927043529967,0.8431194245690443,0.908386432287401,0.974161058137717,1.0,0.9999245657250476,0.9972048849487245,0.9715742329044657,0.9261281259877655
SD1,SD1_214,Richards,SD1_214_A,SD1_214_A_GAP1S,True,16.0,16.0,0,False,8,4.0,0.7419354838709677,1,1.0,scattered,,,0.00029252349221315103,0.0014628142252673883,0.002633104958321624,0.0038033956913758626,0.0049736864244301,0.006143977157484336,0.007314267890538573,0.0,0.02662396660383265,0.10132709874135787,0.20996846537325428,0.2926929901316001,0.46134012522455237,0.6639962893948312,0.853849366624531,0.924572978105243,0.95918209661083,0.9568679419564877,0.9637846055921278,0.9707012692277677,0.9776179328634077,0.984995735916511,0.9905289812997611,0.9934491033173853,0.9945246676651562,0.9960613714303905,0.9975980751956248,1.0,0.9989410406478112,0.9932675690868702,0.9832679923302238
SD1,SD1_214,Richards,SD1_214_A,SD1_214_A_GAP2B,True,16.0,16.0,0,False,26,4.0,0.21212121212121213,1,1.0,block,0.016700997593806617,0.010810811536614512,0.006738794099237432,0.005727980454230911,0.0032680977968945683,0.003574121178937227,0.0035794362107344534,0.00992545904308796,0.010157990584617967,0.013673456738459733,0.0,0.030753569305552866,0.11509532159751305,0.24914293855047792,0.3714234963515052,0.49370405415253255,0.6159846119535597,0.738265169754587,0.8707002153926605,0.9623952943144899,0.9984300964683155,0.9870090515358406,0.9859595380851274,0.994998197885276,0.9948120148478866,0.9874780702999633,0.9765018934280453,0.9877335036168057,0.9863381697579195,1.0,0.9987266470709752,0.9985085762428101,0.9968246228228748
SD1,SD1_214,Richards,SD1_214_A,SD1_214_A_H14.5,True,16.0,14.5,1,False,30,0.5,0.0,1,,,0.013544914887341759,0.007605611384637562,0.0034996379579822785,0.002480395278026876,0.0,0.00030857526862942486,0.00031393462174047023,0.006712876059323094,0.006947346649163298,0.01049212778823377,0.006464118564585244,8.990821247218996e-05,0.007402363681136642,0.14161137207314156,0.4159101533021152,0.7198192838472832,0.9024210116074205,0.9713258355789074,0.985006330699362,0.9901989642072634,0.9929455109485352,0.9919442332659628,0.9908859680679822,1.0,0.9998122644080555,0.9924171631125822,0.9813494574223548,0.9926747264524663,0.9941495184371645,0.9921378376163094,,,
SD1,SD1_214,Richards,SD1_214_A,SD1_214_A_H16,True,16.0,16.0,0,False,33,0.5,0.0,1,,,0.013476943767146332,0.007567444889692066,0.003482076067467574,0.002467948153258858,0.0,0.00030702677557149153,0.0003123592343655544,0.0066791894906528355,0.006912483459689079,0.010439476170639164,0.0064316803112949615,8.945703489246117e-05,0.007365217124241626,0.14090073758984792,0.41382303210159627,0.7162070852127171,0.8978924806009858,0.9664515262408135,0.9800633698720637,0.9852299456956434,0.9879627097103181,0.986966456641505,0.9859135020321527,0.9949817979100816,0.9947950044132768,0.9874370132305798,0.9764248475241776,0.9876932840655733,0.9862933751675016,1.0,0.9987224719844823,0.9985036861427898,0.9968142113540195
SD1,SD1_214,Richards,SD1_214_A,SD1_214_A_H8,True,16.0,8.0,1,False,17,0.5,0.0,1,,,0.014354555943656934,0.008060233306340103,0.0037088272069800273,0.0026286597647131394,0.0,0.00032702021335767465,0.00033269991933546615,0.007114135137640554,0.007362621099124804,0.011119289900075326,0.006850508278090815,9.528243451218382e-05,0.007844836564862585,0.1500761266932454,0.4407709913843409,0.7086717157437202,1.0,,,,,,,,,,,,,,,,
SD1,SD1_215,ModifiedGompertz,SD1_215_A,SD1_215_A_GAP1B,True,16.0,16.0,0,False,25,4.5,0.24242424242424243,1,1.0,block,0.004948306156120097,0.00887531101247383,0.013523211811523493,0.020209654257027115,0.015028247684145122,0.013238003253067435,0.0,0.010128873216397716,0.012916533809948599,0.007566497295448986,0.00911337987234578,0.03059284786484396,0.04048507611490754,0.024464733061854423,0.004250415109400457,0.010114321164097216,0.031210649199120442,0.03387777046441134,0.019095067871143945,0.03032050336776856,0.10916492263484832,0.23644854673346247,0.3565144269679119,0.43898513474435114,0.502929395920922,0.5717645200430542,0.6405996441651862,0.7094347682873186,0.7782698924094509,0.8471050165315829,0.9211282428051325,0.9692109583215949,1.0
SD1,SD1_215,ModifiedGompertz,SD1_215_A,SD1_215_A_GAP2S,True,16.0,16.0,0,False,12,3.5,0.5862068965517241,1,1.0,scattered,,,,,0.02730027786938887,0.00879507552646364,0.0,0.003913616291426289,0.009555440554920034,0.01798201242861733,0.025562440634739572,0.03629452478029654,0.03679163632573913,0.02693785961995887,0.009266375583820284,0.007386116207366416,0.02222654240612762,0.02073259897622723,0.03841976332638739,0.10208922351756107,0.2128008202392855,0.31270545502424607,0.41261008980920666,0.5088871913512424,0.6288608692159795,0.7326447953866179,0.798882342206613,0.8247465823796758,0.8597972659037406,0.8948479494278053,0.9298986329518703,0.9649493164759348,1.0
SD1,SD1_215,ModifiedGompertz,SD1_215_A,SD1_215_A_H12,True,16.0,12.0,1,False,25,0.5,0.0,1,,,0.008080136277413445,0.014492579929906083,0.022082181437034137,0.03300053702502246,0.02453976885573861,0.021616461664024676,0.0,0.01653953359856545,0.021091531146899784,0.012355405538982624,0.014881324839877882,0.049955352814292725,0.06610846659221331,0.039948695754371655,0.006940543336643806,0.016515771413689585,0.05096416650039576,0.05531933423092992,0.0311805182940175,0.04951063888970034,0.1782564424620177,0.37601996564819334,0.6076774557807373,0.8103680159262933,1.0,,,,,,,,
SD1,SD1_215,ModifiedGompertz,SD1_215_A,SD1_215_A_H14.5,True,16.0,14.5,1,False,30,0.5,0.0,1,,,0.005000150591079643,0.00896829949580824,0.013664897320278759,0.020421395016920776,0.015185701767428342,0.01337670057231052,0.0,0.010234995532219168,0.013051863026833133,0.007645773064677675,0.00920886265274511,0.03091337550830727,0.040909246695556754,0.02472105516926066,0.004294947594404005,0.010220291015033672,0.031537649675929605,0.03423271492661772,0.019295130877162524,0.030638177601171997,0.11030866628223893,0.2326887058513106,0.37604301281419517,0.5001374094918333,0.6297847682769644,0.7450561482061083,0.8511183922169279,0.9242383569401063,0.9738541364015841,1.0,,,
SD1,SD1_215,ModifiedGompertz,SD1_215_A,SD1_215_A_H16,True,16.0,16.0,0,False,33,0.5,0.0,1,,,0.004962526559130631,0.008900816810914597,0.013562074710440696,0.020267732601246584,0.015071435743223952,0.013276046521889948,0.0,0.010157981491964221,0.012953653242433485,0.007588241835403595,0.009139569831189081,0.030680765348555017,0.04060142180575652,0.024535039617816893,0.0042626299186525034,0.010143387620091161,0.03130034211540917,0.0339751281326523,0.01914994312584202,0.03040763819002256,0.10947863992426082,0.23093782112421007,0.3732134471699994,0.4963740856617096,0.6250459025546147,0.739449913791104,0.8447140839870336,0.9172838517033932,0.9677135281043993,0.9959604926359744,0.9996301567972709,1.0,0.9912635754444804
SD1,SD1_216,Logistic,SD1_216_A,SD1_216_A_GAP1S,True,16.0,16.0,0,False,16,2.5,0.4666666666666667,1,1.0,scattered,,,0.00919423561297977,0.003545047331036975,0.001015696250645496,0.003166100972580969,0.004582448665519165,0.005191219832584906,0.004778913997142373,0.002846284811525314,0.0013017593009009983,0.0005164059952495626,0.0007371938496408055,0.0,0.0024904070615567025,0.005255598728937653,0.02053893518970018,0.03644653802200573,0.11705512150059036,0.2674289324487341,0.48853397430282614,0.6957442982497012,0.8629131200991579,0.9500983508796005,0.9824118413468451,0.9911875583762176,0.996096032264012,0.9986782549341643,0.998489048184386,0.9989926987895904,0.9994963493947951,1.0,
SD1,SD1_216,Logistic,SD1_216_A,SD1_216_A_GAP2S,True,16.0,16.0,0,False,13,2.5,0.5666666666666667,1,1.0,scattered,,,,0.0,0.0016587054684789613,0.0030217709301705365,0.003947708331488752,0.005124248606577679,0.00704999629522496,0.009462858863072857,0.011753942711120598,0.014461696547725188,0.015502770430102387,0.014182714377324114,0.0058715336986025985,0.019274801695301304,0.06284992283172315,0.12772282265500837,0.17268830171774655,0.2848786833918389,0.444133936545189,0.6113274372696954,0.7283659688812519,0.8644507336356935,0.9597313366499538,1.0,0.9930595815361726,0.9892943647291804,0.9834446829446818,0.984027831112947,0.9854366957614106,0.9864773668737217,0.9875180379860333
SD1,SD1_216,Logistic,SD1_216_A,SD1_216_A_H12,True,16.0,12.0,1,False,25,0.5,0.0,1,,,0.000548363425246017,0.0034691187250567848,0.00521540162995585,0.006011131729967954,0.00336618697881912,0.00637470328452863,0.006171673147115705,0.006679276429420866,0.005038847849599595,0.0032550068633539096,0.0,0.006109874023752133,0.010071631519898155,0.00739448520944158,0.0023506667112092694,0.006066628374741479,0.017809435780516872,0.035844912577106716,0.10362454233069036,0.2559487291809718,0.4860966099716963,0.7134704766903364,0.88092520632359,0.9747766848088034,1.0,,,,,,,,
SD1,SD1_216,Logistic,SD1_216_A,SD1_216_A_H14.5,True,16.0,14.5,1,False,30,0.5,0.0,1,,,0.0005408788664141546,0.0034217690624115155,0.0051442171225031825,0.005929086380100145,0.0033202422215247804,0.006287695582023095,0.00608743658312552,0.006588111637808726,0.004970073107450787,0.003210579592596458,0.0,0.006026480949960742,0.009934164804991524,0.007293558603046245,0.002318582690860441,0.00598382555658958,0.01756635653101778,0.035355668866357846,0.10221018107355342,0.2524553099752033,0.47946192481983774,0.7037323878395162,0.868901544223512,0.9567732425587558,0.9888245272365637,0.9984745077994909,1.0,0.9958945852031901,0.9943794813442526,0.9925151206335546,,,
SD1,SD1_216,Logistic,SD1_216_A,SD1_216_A_H16,True,16.0,16.0,0,False,33,0.5,0.0,1,,,0.0005368254947069022,0.003396126163848512,0.005105666117028416,0.00588465352743152,0.0032953601698906014,0.006240575295100158,0.006041817046575093,0.006538740018810274,0.004932827145429244,0.0031865193578699868,0.0,0.005981318217797045,0.009859717705916106,0.007238900331254687,0.002301207122940095,0.005938982485953424,0.017434713427573217,0.03509071181816705,0.10144421316117533,0.25056339798836014,0.47586881456642033,0.6984585841702088,0.8623899551146732,0.9496031388027066,0.9814142296431115,0.9909918927970622,0.9925059528871504,0.9884313042622456,0.9825334222131379,0.990641300418285,1.0,0.9980759567001984,0.9882724750268342
SD1,SD1_217,Flat,SD1_217_A,SD1_217_A_GAP1S,False,16.0,16.0,0,False,19,2.0,0.3870967741935484,1,1.0,scattered,,,0.08894112215055654,0.38814900226366755,0.5187630672172318,0.41384192199920644,0.3385745175453031,0.29967489322754265,0.33603467269032433,0.36634612480677003,0.23002752769719556,0.1834137297846033,0.5394145565420403,0.9701957660894263,1.0,0.7235816966375864,0.5343741290170546,0.15336027451853454,0.3827807162841472,0.5915054200916374,0.47470467365316615,0.016850778525551547,0.2765590556611236,0.5833077872510174,0.5847060790054764,0.4154514365442554,0.26764330341811576,0.2250670467895339,0.2212589755788905,0.1791664516534775,0.06539647861096327,0.013323743311387087,0.0
SD1,SD1_217,Flat,SD1_217_A,SD1_217_A_GAP2B,False,16.0,16.0,0,False,24,5.0,0.2727272727272727,1,1.0,block,0.24728635035126492,0.269040439999334,0.2769599783841887,0.2211960978329393,0.35869456655706017,0.3090710900448382,0.2211300135883658,0.2906154859072539,0.39581666416357203,0.4490571055284452,0.16957795219951038,0.15771682560557035,0.457907093376913,0.8710866026896226,1.0,0.9079366978395378,0.8673238749436992,0.8267110520478607,0.7860982291520219,0.7454854062561833,0.7048725833603444,0.664259760464506,0.6676785060109562,0.41745117847315727,0.1805865264553191,0.570653444539788,0.7756384167575395,0.5054701604852606,0.26344218590808394,0.35843196796091387,0.3084609265481185,0.19020441132155724,0.0
SD1,SD1_217,Flat,SD1_217_A,SD1_217_A_H10,False,16.0,10.0,1,False,21,0.5,0.0,1,,,0.5400549697753816,0.5684545372363878,0.5787933502255432,0.505994620735005,0.6854963650731014,0.6207138211166552,0.5059083489584224,0.596620366358576,0.73395858676684,0.8034630124015697,0.4386080726034114,0.42312358806199396,0.9294195476608164,1.0,0.5671503082401735,0.0,0.3000294694707736,0.22470527410387392,0.7103263603975145,0.8167256073335943,0.7833986279681577,,,,,,,,,,,,
SD1,SD1_217,Flat,SD1_217_A,SD1_217_A_H12,False,16.0,12.0,1,False,25,0.5,0.0,1,,,0.5400549697753816,0.5684545372363878,0.5787933502255432,0.505994620735005,0.6854963650731014,0.6207138211166552,0.5059083489584224,0.596620366358576,0.73395858676684,0.8034630124015697,0.4386080726034114,0.42312358806199396,0.9294195476608164,1.0,0.5671503082401735,0.0,0.3000294694707736,0.22470527410387392,0.7103263603975145,0.8901080574115822,0.7534153682455562,0.2446679879601427,0.5965259857148,0.5739386988642337,0.45569383096432026,,,,,,,,
SD1,SD1_217,Flat,SD1_217_A,SD1_217_A_H14.5,False,16.0,14.5,1,False,30,0.5,0.0,1,,,0.4391372863965083,0.46222995230577285,0.47063679704327616,0.4114416441222971,0.5574006914853027,0.5047237749656223,0.41137149357099895,0.4851325575257004,0.5968069921738896,0.6533234332289135,0.35664732216939754,0.34405635476177443,0.7557430278873184,0.8131344232961197,0.46116943881309014,0.0,0.24396428962995825,0.18271559347005004,0.5775908154138647,0.7237775019345963,0.612627970960784,0.19894796328899259,0.48505581337535325,0.5630553618826286,0.3991607343661829,0.7824018583896671,1.0,0.7132077056629177,0.6664090859587103,0.6466450486062275,,,
SD1,SD1_218,Flat,SD1_218_A,SD1_218_A_GAP1S,False,16.0,16.0,0,False,10,6.0,0.6875,1,1.0,scattered,,0.38152995858468425,0.5190269850118583,0.6263253369010212,0.7124846166135762,0.7473061496115128,0.7458892731638361,0.7535319990775627,0.7611747249912894,0.768817450905016,0.7764601768187426,0.7841029027324692,0.7917456286461958,0.7993883545599225,0.8070310804736491,0.8131343083394902,0.8951581411338456,0.5793885655435229,0.44800645925134663,0.5036108338419772,0.7779699007842288,0.6701268662174608,0.6259676621009127,0.5818084579843645,0.5216298994451812,0.5255287585965386,0.6202039594761618,0.7789565780463256,1.0,0.8517516872542769,0.48395022750631983,0.23236428474303264,0.0
SD1,SD1_218,Flat,SD1_218_A,SD1_218_A_GAP2S,False,16.0,16.0,0,False,15,2.5,0.5,1,1.0,scattered,,0.20714822745868583,0.28539708475672093,0.44300026462964043,0.6687624238981804,0.867375972845982,0.7797327931742938,0.23827879113532846,0.0,0.06794715930284347,0.35205381303263183,0.6816075931824775,0.45963579896379375,0.3660286880490051,0.4334902855335305,0.7738028793207997,0.650912077822419,0.599313764266726,0.5384765667708064,0.4711178041406085,0.4053894327939802,0.304349605399071,0.32947426464685614,0.6786612862392548,1.0,0.9631379051105415,0.7470196518149199,0.7225788103245826,0.8622112107772595,0.6107834653002171,0.1137123265291626,,
SD1,SD1_218,Flat,SD1_218_A,SD1_218_A_H12,False,16.0,12.0,1,False,25,0.5,0.0,1,,,0.0,0.28384059832241115,0.4658143899225492,0.492523701810884,0.73745537947697,0.5783696661332187,0.5342980355288635,0.2184187785871836,0.47090183577855077,0.6038291060259505,0.5621494706195204,0.47469873742847685,0.2818822293643284,0.5241307534517238,0.4626460733307448,0.681735491845135,0.650637802530503,0.42382704362161255,0.3573646298757206,0.16891264889071367,0.338111572455801,0.2795703672339563,0.5017767957080752,0.7399201125393541,1.0,,,,,,,,
SD1,SD1_218,Flat,SD1_218_A,SD1_218_A_H14.5,False,16.0,14.5,1,False,30,0.5,0.0,1,,,0.0,0.3708990107066404,0.6086870497607366,0.6435885311365117,0.963644638240258,0.7557648139815211,0.69817571542411,0.28541128146058703,0.6153348959327323,0.7890330678013406,0.7345696272990809,0.6202963675264059,0.3683399789351302,0.6848899667106614,0.6045469602300245,0.8908345775178733,0.8501987337723705,0.5538215185532338,0.4669740286126787,0.2207208367643058,0.44181575318509164,0.3653190320300256,0.6556796956588805,0.9659447373755872,1.0,0.9150295888421117,0.5658260311807161,0.5633108620056024,0.709291143963458,0.9725657260304358,,,
SD1,SD1_218,Flat,SD1_218_A,SD1_218_A_H16,False,16.0,16.0,0,False,33,0.5,0.0,1,,,0.0,0.3708990107066404,0.6086870497607366,0.6435885311365117,0.963644638240258,0.7557648139815211,0.69817571542411,0.28541128146058703,0.6153348959327323,0.7890330678013406,0.7345696272990809,0.6202963675264059,0.3683399789351302,0.6848899667106614,0.6045469602300245,0.8908345775178733,0.8501987337723705,0.5538215185532338,0.4669740286126787,0.2207208367643058,0.44181575318509164,0.3653190320300256,0.6556796956588805,0.9659447373755872,1.0,0.9150295888421117,0.5658260311807161,0.5633108620056024,0.670538194459965,0.661810191168209,0.8721683404148469,0.6531921974517958,0.1928153325569206
SD1,SD1_219,Richards,SD1_219_A,SD1_219_A_GAP1S,True,16.0,16.0,0,False,17,3.0,0.41379310344827586,1,1.0,scattered,,,,0.14257049644811748,0.15369925099322662,0.1391886162915055,0.08587343359287736,0.05213258475971347,0.062351309581241875,0.0680091672431326,0.052595109837787354,0.03511892536203896,0.0,0.33937760738344586,0.7626838017019052,1.0,0.8663116868962566,0.8246790139738425,0.8308126507467972,0.8850260262724622,0.9607192633806407,0.9517447047094924,0.9123582137751095,0.9007423581272814,0.9510957364950751,0.957147789637632,0.9409640676092719,0.9264069817943714,0.9125758604556437,0.8987447391169158,0.8849136177781882,0.8710824964394605,
SD1,SD1_219,Richards,SD1_219_A,SD1_219_A_GAP2S,True,16.0,16.0,0,False,8,4.5,0.7037037037037037,1,1.0,scattered,,,,0.11602298742705135,0.08759169104460665,0.06386058718248365,0.043419618084585776,0.030968976271234648,0.02415856548226945,0.015233485347631056,0.0,0.025266719945168423,0.105070711819341,0.22067749838913492,0.3271574333876293,0.43363736838612377,0.5401173033846183,0.6465972383831126,0.753077173381607,0.8739047647685546,0.9373417306016897,0.91947531023359,0.8194753133968984,0.8551846782067892,0.9415444918043743,1.0,0.944152950884794,0.9106958033686012,0.8772386558524083,0.8437815083362163,,,
SD1,SD1_219,Richards,SD1_219_A,SD1_219_A_H10,True,16.0,10.0,1,False,21,0.5,0.0,1,,,0.06864589811102859,0.10550200265553493,0.11662113538043044,0.11104928020153575,0.10206439741330589,0.09875925301711731,0.09190873134618235,0.05004077785966761,0.06050028667527886,0.0613713171069607,0.044966934348485275,0.02983311395004733,0.0,0.3257301230954391,0.7610325491338668,1.0,0.8621320577371729,0.7971460208970181,0.8199901394865046,0.8520172215854059,0.9121280349420059,,,,,,,,,,,,
SD1,SD1_219,Richards,SD1_219_A,SD1_219_A_H16,True,16.0,16.0,0,False,33,0.5,0.0,1,,,0.06864589811102859,0.10550200265553493,0.11662113538043044,0.11104928020153575,0.10206439741330589,0.09875925301711731,0.09190873134618235,0.05004077785966761,0.06050028667527886,0.0613713171069607,0.044966934348485275,0.02983311395004733,0.0,0.3257301230954391,0.7610325491338668,1.0,0.8621320577371729,0.7971460208970181,0.8199901394865046,0.8654331740628047,0.9322530025404215,0.9303212547682119,0.8376490654936017,0.8017631032019239,0.8791316160016049,0.9247730100827736,0.8867223570144265,0.8347437140249334,0.7893387444815714,0.826406556713992,0.8867072675133548,0.8949676536268668,0.8643441257090048
SD1,SD1_219,Richards,SD1_219_A,SD1_219_A_H8,True,16.0,8.0,1,False,17,0.5,0.0,1,,,0.07477546299698061,0.11492254180893102,0.12703452985931918,0.12096514971835139,0.11117798414908703,0.10757771509736386,0.10011549311745051,0.0545090447667192,0.0659025094300168,0.0668513163595747,0.048982145007767236,0.032496987724574246,0.0,0.354815384994021,0.8289870594338502,1.0,0.9833465110504259,,,,,,,,,,,,,,,,
SD1,SD1_22,ModifiedGompertz,SD1_22_A,SD1_22_A_H10,True,16.0,10.0,1,False,21,0.5,0.0,1,,,0.0036297275302543423,0.022151758326501635,0.02832576859191739,0.012139843798081851,0.04211204646766972,0.06515065758143042,0.07696810769870764,0.029858838934999424,0.03877481266021993,0.0,0.09026563720292036,0.1441124259708311,0.1258367601729815,0.06148557964391607,0.06043201976345749,0.04392974835626863,0.03855262669130431,0.09683855546545295,0.31783153638513334,0.6106519074007897,1.0,,,,,,,,,,,,
SD1,SD1_22,ModifiedGompertz,SD1_22_A,SD1_22_A_H12,True,16.0,12.0,1,False,25,0.5,0.0,1,,,0.0031226372716933884,0.01905705197079389,0.02436852353716072,0.010443849683055935,0.036228792599761576,0.05604879979100042,0.0662152957290582,0.025687416636858557,0.033357786281894036,0.0,0.07765509690013604,0.12397923229767559,0.10825676423093938,0.05289575073264824,0.05198937819552002,0.03779255285968629,0.0331666407532007,0.08330974711266596,0.2734289539265351,0.5653680775396808,0.7864613513702514,0.9440026760208164,0.9880356547972307,1.0,0.9611892736982219,,,,,,,,
SD1,SD1_22,ModifiedGompertz,SD1_22_A,SD1_22_A_H8,True,16.0,8.0,1,False,17,0.5,0.0,1,,,0.025186776961127647,0.15371164684289776,0.19655327013682106,0.08423870263997223,0.29221662312584595,0.4520821653131921,0.5340837695306461,0.20719128648242288,0.2690594679744556,0.0,0.6263556844237045,1.0,0.873184663468585,0.42665009092526823,0.41933941057719176,0.3049519498303882,0.16185358286777612,,,,,,,,,,,,,,,,
SD1,SD1_220,Flat,SD1_220_A,SD1_220_A_H12,False,16.0,12.0,1,False,25,0.5,0.0,1,,,1.0,0.8905040863345536,0.7484689618586748,0.5512331205113884,0.48688882381499476,0.5696907252244499,0.6490412987327637,0.5504902515435035,0.4586280307071421,0.39818085061668884,0.3483626532801334,0.3875409179849354,0.4013493867623686,0.39606084006320197,0.200462963992713,0.11070127555578443,0.17176041708588533,0.3697076968963781,0.16464595103344518,0.10010820036162818,0.05950277393912947,0.14792881351341755,0.054159960498471556,0.006530585296412375,0.0,,,,,,,,
SD1,SD1_220,Flat,SD1_220_A,SD1_220_A_H16,False,16.0,16.0,0,False,33,0.5,0.0,1,,,1.0,0.9101734160011724,0.7936528116021915,0.631847486843735,0.5790616962278061,0.6469894544722328,0.7120858650869516,0.6312380633546749,0.5558775387465292,0.5062888050840343,0.46541971382830793,0.4975601797838403,0.5088881603358919,0.5045496232307001,0.3440880273895891,0.2704507054444799,0.32054147067895206,0.4829304344494584,0.3147050137640491,0.2617605203327222,0.22844926126150977,0.3009908640081885,0.224066205636405,0.23131188737479158,0.17348310327028704,0.05810972281753485,0.11016550450491311,0.13902627360854564,0.19652746665744036,0.13010516852596143,0.07456589099418731,0.03663455611064607,0.0
SD1,SD1_220,Flat,SD1_220_A,SD1_220_A_H8,False,16.0,8.0,1,False,17,0.5,0.0,1,,,1.0,0.8712645042031788,0.704272316477952,0.4723800661212269,0.3967298006490645,0.4940808658535145,0.5873741685932541,0.4715066672728924,0.3635032893523339,0.2924349048074969,0.23386312692891095,0.2799254242548375,0.296160186034982,0.28994238613203727,0.05997590875576117,0.0,0.01768521530768811,,,,,,,,,,,,,,,,
SD1,SD1_221,Diauxic,SD1_221_A,SD1_221_A_H12,False,16.0,12.0,1,False,25,0.5,0.0,1,,,0.0,0.021489836310973634,0.02865311508129816,0.017191966944632747,0.00589020408433977,0.043499468066263314,0.16721577619324227,0.33971876481538166,0.4443441213055883,0.4668645880663194,0.4573902158992543,0.46704176660615726,0.48630407876125176,0.4885789332202507,0.4723487423817057,0.44087865923546243,0.4787574901226003,0.4929464912745962,0.5006530148911906,0.534474389801635,0.6619657724084902,0.8369204053775192,0.9430898013062079,0.9984027134410577,1.0,,,,,,,,
SD1,SD1_221,Diauxic,SD1_221_A,SD1_221_A_H14.5,False,16.0,14.5,1,False,30,0.5,0.0,1,,,0.0,0.02070931534623064,0.027612420461640835,0.016567546617214886,0.005676269100940462,0.041919546921701155,0.16114242053496994,0.3273800194560418,0.42820533377735503,0.4499078465905462,0.4407775880778227,0.4500785899224632,0.46864128583809855,0.47083351651293776,0.4551928138411684,0.42486573891994844,0.46136879284910787,0.47504244280402463,0.4824690618573178,0.515062028519694,0.6379228641317399,0.8065230625236424,0.9088363360446361,0.9536000585514398,0.9696323399544852,1.0,0.98472840022084,0.9541119043867045,0.9510404431034356,0.9638756792111088,,,
