FileName,Test Id,Model Name,Is_Valid,Curve Subtype,T0.0 (h),T0.5 (h),T1.0 (h),T1.5 (h),T2.0 (h),T2.5 (h),T3.0 (h),T3.5 (h),T4.0 (h),T4.5 (h),T5.0 (h),T5.5 (h),T6.0 (h),T6.5 (h),T7.0 (h),T7.5 (h),T8.0 (h),T8.5 (h),T9.0 (h),T9.5 (h),T10.0 (h),T10.5 (h),T11.0 (h),T11.5 (h),T12.0 (h),T12.5 (h),T13.0 (h),T13.5 (h),T14.0 (h),T14.5 (h),T15.0 (h),T15.5 (h),T16.0 (h)
SD1,SD1_169,ModifiedGompertz,True,late,0.0,0.004936633866693329,0.0,0.0025187167691305425,0.0,0.023245556940575847,0.003177367071135659,0.012100138755497411,0.0,0.0,0.008487596452630773,0.005265756048338816,0.009510033863947094,0.0019211869477914418,0.0,0.0012323583659311927,0.0,0.0,0.0,0.0,0.11938385955627251,0.5797804431112628,1.1339818127627892,1.4197885347511912,1.56072465897419,1.5707741268446787,1.6034682674529237,1.6050022442242218,1.6159040236358848,1.6048741301863432,1.6406718988952762,1.5989325192848909,1.5768301258340154
SD1,SD1_170,Flat,False,decline_only,0.952061987501572,0.960793448011276,0.9539050736968638,0.8826624262552295,0.8771710033791542,0.8496497349888729,0.8387345769528844,0.8515015427475092,0.7753151689248146,0.6829063936963912,0.7093827052169995,0.6596280425350383,0.7021257066995206,0.686299170330338,0.6458210814249173,0.6267918328770935,0.5119638423678895,0.4822473779653886,0.4445716025613033,0.4667837472881179,0.4926701363947024,0.5047171092797966,0.38648463553008594,0.3098456285204183,0.45557731862537876,0.4546118664599727,0.29935874643122545,0.29309859769247826,0.39503603292953093,0.2709163131133151,0.2511131778590201,0.4201078843612443,0.23653016224123444
SD1,SD1_171,ModifiedGompertz,True,plain,0.0,0.04484997612483442,0.00859186191568138,0.005806614804077042,0.09229220379828469,0.0,0.0,0.01693096658716638,0.009648754415096139,0.0,0.022061127174738095,0.012599006794569293,0.01766016728705151,0.009422872674414919,0.04545412188451974,0.03446167673235847,0.03610027310998486,0.3757312556330452,0.9367944401252914,1.4037295775442484,1.59734193928553,1.485688763044771,1.532238952108744,1.666767942980693,1.6510879690930578,1.6477621193498475,1.6279967803000674,1.6598814285595676,1.6335302959790254,1.5969480903479494,1.6667691563302198,1.5927096023457052,1.706334670036913
SD1,SD1_172,Gompertz,True,decline,0.0,0.05131331134449796,0.0,0.0,0.0,0.041380112370712985,0.015679623607399176,0.08936412014620403,0.072948393474404,0.024633904698899752,0.06793925825375378,0.0,0.0,0.009182339734562379,0.1641551283580125,0.6759072594606573,0.8026866138415716,0.7414227003878537,0.9000876063173133,0.7722706346769233,0.667868625598972,0.7658891330244859,0.7612274146273108,0.7207079659869794,0.7981137426996112,0.6762073872752544,0.7633191166105837,0.6796159480585363,0.7174030437617411,0.6846839446330863,0.7044936654789409,0.6336508401476458,0.6760699702917906
SD1,SD1_173,Logistic,True,decline,0.08673204094307484,0.0,0.049672235718689714,0.0,0.10049304763095189,0.0,0.0,0.0,0.01711906883590027,0.0,0.0,0.0,0.0,0.0014185525274255932,0.0,0.038656402968804945,0.09069934525008291,0.3619119518585249,0.5614250511303311,1.0482827763321283,1.261759968414995,1.2647177666942053,1.2916639548001694,1.2947236080471276,1.174892194330197,1.1819975591167011,1.198808785189588,1.101898726131801,1.151792497502908,1.0543862885771336,1.0351577436802166,0.9823738657746309,1.0912615006729527
SD1,SD1_174,Logistic,False,obvious,0.027035096073041658,0.0,0.026899076541774546,0.0,0.001121428134340624,0.0,0.07539882736681966,0.0,0.3355157786697025,0.5699507698292459,0.4911869084587398,0.6491728551408495,0.557133882442366,0.4751069507340915,0.4139356567711303,0.5227531090614674,0.513124915002598,0.5289839146418632,0.5137645586918328,0.4990111736247622,0.5642177278604985,0.4783947036582454,0.5504624785267622,0.5840193620963613,0.015278033466005973,0.023367147970487914,0.0,0.07734924569953323,0.014759783837047166,0.05847995186374312,0.0,0.03349868467670107,0.0
SD1,SD1_175,Gompertz,True,decline,0.0,0.030874818324430144,0.0,0.08681049709250444,0.0,0.0,0.0,0.0,0.0,0.2108990191778868,0.5306400442873771,0.5034946751004786,0.500495810858939,0.5895794842474834,0.5192999608512577,0.5441331928730465,0.5271073822902991,0.5250028239857875,0.5351880708520623,0.5990892068626019,0.525588620175273,0.5568897417817089,0.5126173393556529,0.4078491937729142,0.4395583483937593,0.47652074936916416,0.41070276346841683,0.30245489477204945,0.31359352543359464,0.3749825954541895,0.33224205812710883,0.3349665162209108,0.2081605887259217
SD1,SD1_176,Flat,False,decline_only,0.5121124874895604,0.5041064076067601,0.5351991195503955,0.5104235975920302,0.4288363838839503,0.44579573768710246,0.44924006783902004,0.4193344503428016,0.4020018791656105,0.3965371191937042,0.457834474136652,0.4055095262805129,0.4284764057844714,0.4627539044214728,0.3520776707463251,0.27656036663755657,0.28762761621900296,0.2943821179198032,0.33616963099993463,0.3722856020293009,0.2573116677130875,0.33971055820535934,0.19941087517887124,0.3463787084980607,0.3530401172435682,0.19122679328285902,0.2884643210058649,0.2510389283634307,0.21658935456795006,0.1805683118287515,0.12038144796847394,0.15591348442436773,0.10088270110683983
SD1,SD1_177,ModifiedGompertz,True,fast,0.014318834815747144,0.2803236441263399,0.5270750994331237,0.548100328546459,0.5857296591024266,0.5740730647960015,0.578431450493269,0.5712798838989369,0.5638010170111787,0.5513627334837988,0.5935773382889011,0.604954089880079,0.5560909899887847,0.5669896131386655,0.5868998234207402,0.5599487771245019,0.585250252730224,0.6020734008733132,0.5751168199825706,0.5765971068601335,0.5774363360517336,0.598185465330527,0.5947614642665098,0.6069373500999239,0.6092483822664109,0.5902250835324535,0.6018927621889523,0.6322544396102486,0.6005279018853811,0.6108846572008798,0.60520058528612,0.6283590810660462,0.6043184492111753
SD1,SD1_178,Richards,True,plain,0.10401281632957944,0.07039840786790925,0.0,0.0,0.09611687013157129,0.044426409161523066,0.029670527330603366,0.009533983590065818,0.0,0.0,0.0,0.0,0.0,0.013799553926900623,0.0,0.0,0.0,0.0,0.03768879120367528,0.15069592453049668,0.5660138491352116,0.5981315430210974,0.6817248462995615,0.695294601373307,0.6546007900383841,0.6444986344733039,0.6180973374965941,0.6041240132388281,0.6650535884045554,0.6746059715158648,0.7383714574101337,0.6793436356155311,0.6657385735008623
SD1,SD1_179,Richards,True,late,0.0,0.0,0.009150283292244644,0.00852574963690611,0.016358790312983325,0.013029529945405374,0.03981324680209617,0.0,0.038182967617306475,0.010084884091720014,0.002795757792678988,0.0,0.04150193446605571,0.0,0.04957240171063579,0.00248618389193602,0.04910123637443281,0.14900659699311797,0.5594711610627074,0.901824855997383,1.018208315662253,1.1246653217420604,1.075336581594079,0.9892028884600359,1.112746100245293,1.0438524373764124,1.1149937900287616,1.1625207297796794,1.0909423272415428,1.1829381062698474,0.987212179026445,1.1518045915376844,1.1104860432510626
SD1,SD1_180,Flat,False,decline_only,1.080831103210609,0.9348933351833961,0.9261706445078522,0.9032013594100953,0.8201867766231137,0.7390077505140222,0.7559063811853598,0.6646811944842528,0.6422869162392653,0.616892632224611,0.6254165495204855,0.6101827486068221,0.6480521948564969,0.5144474942008731,0.532236310967577,0.43719534534700377,0.35962363670184316,0.430070752826006,0.4833195202011974,0.37301267210234484,0.35629458223042787,0.3711279818797598,0.3636588483210038,0.43771523817857505,0.267383370136523,0.29421578206133026,0.32360196277937037,0.2910910653736611,0.19622414364355276,0.17910791448205649,0.23159539854931055,0.27756383247538907,0.09293148429412651
SD1,SD1_181,Logistic,True,plain,0.0,0.0,0.00672442830458965,0.38455593299926416,0.8157771776167685,1.0649645438691726,1.098820182388371,1.2575274539014927,1.145229627006019,1.1557920360096432,1.1681081916222547,1.1904061946838458,1.2346072227188507,1.2052517393053748,1.1442584322828926,1.1472234183106786,1.171799173880383,1.1878088485961915,1.2208984267292295,1.119168529541199,1.1385611547369325,1.0775498732901458,1.1619012169809282,1.0972866533236205,1.1944658501300756,1.0851449483995212,1.1401587290611834,1.1968536286814095,1.1480031540127942,1.1898964369598877,1.1799837627760075,1.1639783531573673,1.125642182607169
SD1,SD1_182,Richards,True,plain,0.0,0.0183442398316344,0.018474342020827095,0.0,0.0,0.0,0.06342919435165174,0.06598808434103376,0.023954746568879737,0.046938122341771464,0.04322047975023415,0.074146163774839,0.04720496566537328,0.0708824858856831,0.0,0.10699821957532928,0.10841927235993776,0.3937856259683834,0.6080057158674141,0.9280175157501467,0.9722455507052211,1.1222158225669845,1.1704365154163447,1.1396542332471826,1.1550069419798001,1.0818382999570255,1.1413421995086706,1.177924126308905,1.089431341198017,1.0841790351821716,1.2095031231892546,1.226443968708553,1.1832985293055829
SD1,SD1_183,Logistic,True,plain,0.003705936997475464,0.028526539849305213,0.024596525665574978,0.08227029038886842,0.2884045978307493,0.6201123476920877,0.7876146769602395,0.8315922883477364,0.8382522198020137,0.8379336291224462,0.8572150012260457,0.8553515399417547,0.8573188466747982,0.85462464191974,0.8526584056870129,0.829481565825993,0.8472298660331495,0.8668093958516957,0.8442664122111996,0.857451824371145,0.8472537306173775,0.8731940100002933,0.8318965723349215,0.847617187426301,0.8685983571679773,0.8726810902397902,0.854928220399155,0.864915266292576,0.8674824309351199,0.8635161312410659,0.8536277700508826,0.8586902146273114,0.8538836714744968
SD1,SD1_184,Gompertz,True,decline,0.0011944811152159623,0.016934612773298226,0.0,0.0036967123254381088,0.0,0.0,0.021651310120360662,0.6289847604264333,0.8186303073567183,0.8215870250921746,0.845418848536309,0.8461432185519008,0.826870646150036,0.8415770864073714,0.8269034337057485,0.841935301493354,0.8193361260384916,0.8438286730786095,0.8185037110594169,0.8597026648938542,0.8157335676619084,0.8346420756999475,0.8274462817521507,0.8346355926315235,0.8435188115182328,0.8370750922864623,0.8238463979205266,0.7970091994769694,0.7615285039958298,0.7360883848738824,0.7581289010201615,0.7562045453117954,0.668420323360035
SD1,SD1_185,Richards,True,decline,0.007142572457324201,0.0068055432243204666,0.0,0.0,0.0,0.0007393980252784016,0.0,0.01765279022673637,0.0595356858913154,0.21519962123326125,0.6381151342580488,1.043665080244588,1.2137613675847334,1.2419640093088458,1.2629048102045453,1.2666673064559564,1.2900158400208201,1.2682813861230078,1.2699293790244248,1.2920022977705008,1.2647948641955078,1.2640233483658796,1.2787437927179235,1.2783493651950315,1.2302931668366872,1.1650121272227414,1.1161861666758417,1.0727097281055638,1.0440913718092348,1.0123241233830411,1.009061615033311,0.9341440369856138,0.8973616511240049
SD1,SD1_186,Diauxic,False,diauxic,0.019454105894583112,0.0,0.0,0.039345240110554854,0.1645376084886772,0.39239763989318366,0.4584717646149125,0.42106801595159593,0.5013108718979978,0.46448283147250746,0.37854054122230657,0.4322038186661573,0.5035207476962492,0.36492903542431926,0.40451649663688916,0.4323126014039943,0.3874156737265924,0.38095911402217186,0.40108903258698325,0.36361247754207837,0.5119167542772738,0.41178679656571693,0.39614069260712576,0.47671994679468566,0.4514696920236244,0.43773267549269773,0.4090076193084895,0.35120051687729803,0.491238329381905,0.9821151085981532,1.1201721931686226,1.176259203241499,1.1636820549263287
SD1,SD1_187,Gompertz,True,fast,0.014684903192631956,0.02275817015883251,0.0,0.13425000240248736,0.6329510573037282,0.7658223388505879,0.8073365910967143,0.8032565984870341,0.786180034172936,0.8051620195843064,0.8144903157766724,0.7966890966657827,0.7812231762153373,0.8123930058438718,0.8159435647554614,0.7934177676130727,0.7949854568289548,0.8098103194461088,0.8079517827452511,0.8270099670138574,0.7917261098757614,0.7919469739417334,0.8118683406013739,0.8163088914908108,0.8047827986322271,0.8000205898179726,0.8173236828959459,0.8085025388517724,0.810126652359111,0.7943278620601545,0.804949003324077,0.8204838511411688,0.8163076058985161
SD1,SD1_188,Flat,False,nogrowth,0.0,0.051240651111662476,0.0,0.0,0.0,0.02935006365466364,0.0,0.004441281994854642,0.0,0.07701358064949873,0.007677576980536123,0.0,0.0,0.04569321710548265,0.07765322536557212,0.08490342124288427,0.0,0.029351730581670215,0.07500824282614986,0.01760888013249727,0.0913225664789592,0.10702840458663727,0.0,0.04681999872573787,0.0,0.0714910006244833,0.05063876454741156,0.0,0.014123851895839723,0.0773087628471159,0.0,0.10830621569236089,0.0
SD1,SD1_189,Logistic,True,late,0.0,0.0171965986643621,0.0,0.051568931517425955,0.0,0.014539168432681725,0.06766650991521547,0.015714544881910323,0.0,0.05114858887315334,0.0,0.026401084777337918,0.0,0.037356189329004724,0.05097268455833991,0.08393742202513345,0.02357084231608702,0.10210481884694436,0.11591443793116715,0.3767368187591318,0.854592336632777,1.5546987335136757,1.9023188924901597,1.8928884704273303,1.867940824636427,1.9130969267471758,1.9054825155728532,1.8985723450541916,1.876302869207027,1.8862901569328203,1.8750653776616997,1.8419436254536878,1.9172987881845527
SD1,SD1_190,Diauxic,False,diauxic,0.037586197601996225,0.002206916749332686,0.0,0.23670438230161356,0.3204448055699761,0.21342002274867702,0.40912022494832945,0.46663113121449185,0.43111445168297,0.4873270445659709,0.4520665647691872,0.32264720348604725,0.31814083979373836,0.4962611471593684,0.5279366267393806,0.40762119610681763,0.462797929993405,0.4449438916958602,0.4294979393130564,0.4056858109052632,0.4529982403884853,0.6454109863120714,0.7863712386612141,0.741306762416847,0.7058493312751655,0.7987618049476493,0.7836529801874905,0.8192440876568198,0.8056243625933068,0.8016651158240298,0.7718129948537192,0.7796325721141574,0.8206656280989968
SD1,SD1_191,Flat,False,decline_only,0.6591391186809179,0.6002159492599762,0.5731882371328654,0.575547183853588,0.5276314633122253,0.5643880988885277,0.5550092195351362,0.5222410746483234,0.5067477351106013,0.38609446649311757,0.5208768300417074,0.4941070671773913,0.4254266059591319,0.38399200212943563,0.3240923678020219,0.3695557245808983,0.3584863411003644,0.3587287967397534,0.345188133220522,0.2545568126128966,0.3317727895126654,0.2627603784290172,0.2883184081448031,0.2531686450973704,0.24075400214179785,0.21844062415804366,0.23556189815545062,0.19761203424642815,0.24795500463526288,0.29506576361737363,0.2559840549178536,0.24171092802222593,0.16421716970997483
SD1,SD1_192,Flat,False,nogrowth,0.11291672456622376,0.07830533832330716,0.07527668604377202,0.07656719276759365,0.06663167053925272,0.023022981128894976,0.025633425112050613,0.15216860741967814,0.05855376685599994,0.039972186132381744,0.0,0.11993011061145638,0.08405095994150119,0.07656850494128771,0.05297948817875396,0.03398562779028698,0.07694178036770566,0.0,0.059041431726196615,0.07867435771117996,0.033357236504404364,0.030381741897017124,0.013487995501220769,0.059190344519620165,0.08034274752014278,0.12602250256788217,0.1296625025712438,0.10997841826474106,0.07031002146146755,0.028217314774746705,0.09094396568841645,0.06464331889360682,0.09546940411117782
SD1,SD1_193,Richards,True,plain,0.019422110470815854,0.013514132643155874,0.0,0.010335162313671467,0.0,0.032409334851235067,0.09125757361023641,0.17444784230723814,0.3610363000318791,0.6307956202259031,1.0740359137115194,1.5454341823241695,1.7252767134929101,1.7918796032062954,1.8090279072882642,1.7952136783675237,1.7818052370747277,1.8028044194226105,1.793783647880406,1.7861534452814039,1.8086048754283004,1.7976948884548611,1.8295560492639866,1.8282527814052054,1.8221383710800265,1.8050140946047437,1.830304721284969,1.783309334003238,1.8356408995947737,1.816521002914252,1.8101035693497125,1.8146175225700594,1.8188185385565367
SD1,SD1_194,Richards,True,fast,0.09554315028700629,0.3037799800912589,0.8399051619194309,1.4837542098122898,1.6967584572007397,1.6281672731817758,1.5773207748064617,1.707283657112484,1.623270901643148,1.6267498504726878,1.648787016025512,1.7550085624533356,1.7458887415123912,1.693913021049303,1.6637989927812913,1.7466749892285003,1.7161252867402859,1.6196002894561565,1.7426270094315366,1.6456147523945241,1.6511105069518428,1.666424829520393,1.6671901386492345,1.6179700033962956,1.775033637900242,1.5954369749356045,1.6707380938366305,1.604387830260845,1.73834576987255,1.6536156438607719,1.6940668187346173,1.6428571137687442,1.6448976961206918
SD1,SD1_195,Gompertz,True,decline,0.002196377776582126,0.0010733062023744553,0.004584706363022883,0.0019071459818203235,0.013694075803715297,0.0,0.0,0.002406077793472024,0.006896301904226557,0.03140411966894397,0.0013551483519977123,0.0,0.009970222645366796,0.01953121025112527,0.004444532081096142,0.16675192251425439,0.40837331205925054,0.6062929163597026,0.6674216629785304,0.6786945540966741,0.6983841030628688,0.7056458555222747,0.7281385497750998,0.7014083725995456,0.7065821954922997,0.7115670325071393,0.6616569698454091,0.697011812759549,0.7155863324120064,0.6604832276464994,0.6545920249191837,0.6523971173467816,0.6293307549734963
SD1,SD1_196,Logistic,True,plain,0.025624296050168024,0.09270744123776369,0.32880421159868756,0.6572574379769361,0.872098560942992,0.9450297769164356,0.9641495079479254,0.9814601841325977,0.9775127987784112,0.9896477844515309,0.9821065842070529,0.9862624424792455,0.9785801000625569,1.0129811628154326,0.9772698269188856,1.0106081213292188,0.9956882827327911,1.0117132247156007,0.970071723135629,1.005789440472975,0.9896928283508142,0.9817732595867155,0.9786654985037937,0.9780942838766193,1.0022586654833638,0.998508813791591,0.9939487222719295,1.0074173006398448,0.9938143604777636,0.9854334370830373,0.9920071392723433,0.9660037964592899,0.9923735498974752
SD1,SD1_197,Flat,False,decline_only,1.1760966559004082,1.15184462102418,1.036919461950052,1.0194061473513272,0.9931627505913103,0.9481924469876861,0.8574550380209217,0.8743045536962779,0.8045864999418493,0.7355405985859169,0.6445779533952333,0.74432534364798,0.7528845546088154,0.6032450354571055,0.5717381780461732,0.6491555986327614,0.6105766469776034,0.586770708921637,0.5321032778117938,0.5102894714891726,0.4408958857139299,0.5627832323555731,0.4090195023632337,0.36760514117037135,0.43512672768986027,0.3560663042442274,0.33321153177564333,0.4147625596154026,0.3054654416653968,0.38192227900493425,0.318657957273361,0.22852692077739212,0.2773093553307482
SD1,SD1_198,Richards,True,plain,0.013143777910992829,0.005699955287860794,0.0,0.017845132289543597,0.0047191383680889555,0.008464111645917453,0.0013813160735748548,0.02377757648677801,0.03013390229193449,0.0,0.0,0.0,0.0,0.025421569755515037,0.002218272803533694,0.006717983745949998,4.931770814760317e-05,0.060828941635504036,0.14682407268526587,0.30330926111638784,0.5395382299249101,0.9150240875763556,1.2880226910317127,1.544735402668086,1.6910768698561773,1.776608008553609,1.7867327756057172,1.806691067950546,1.8273339535416477,1.822406169152987,1.8102232661433875,1.83536035750549,1.85566772889328
SD1,SD1_199,ModifiedGompertz,False,obvious,0.028495275584044705,0.0,0.024290527183165073,0.0,0.0,0.0,0.008165223211995877,0.0,0.0,0.025567742841822227,0.0,0.0,0.0,0.05526856548197843,0.073707462076227,0.05262523456642876,0.05755684208650652,0.07577180040363661,0.0,0.0,0.0,0.05590314803421066,0.0,0.0391245017244114,0.0,0.02967734424177554,0.024862138722192294,0.05976326777316182,0.025505270354849268,0.04620679307177046,0.052331374238466746,0.0,0.06201618815324504
SD1,SD1_200,Logistic,True,plain,0.012716669990250687,0.006777014574231705,0.023620049701989478,0.03548896896877096,0.032230721036702735,0.07589684293886359,0.14399840649483006,0.19208663956167119,0.314732555516361,0.4330172337155328,0.6406655369996009,0.8400998645190818,1.0379131851055776,1.2405318587189875,1.4436377065345105,1.5090420944628289,1.592419167597673,1.64172327644582,1.7069104493460983,1.7635902216986654,1.7395532089827228,1.7625576102584999,1.78496659358555,1.7754360071137016,1.763297042935832,1.7633081310050025,1.7741487995984118,1.7707894270820237,1.7606533384427892,1.778080007002276,1.7819722697557734,1.7902806630795545,1.8101366419106781
SD1,SD1_201,Diauxic,False,diauxic,0.0,0.09591008099340731,0.026717207263493577,0.0012133460953482672,0.0,0.0,0.08774952951978618,0.0,0.03586775739980146,0.0,0.10563007011742134,0.4091864030415436,0.370115257462048,0.3517739298173519,0.47250475794492586,0.5329753638657638,0.6241908573903985,0.8085172311115743,1.0384883731664265,0.987083091763931,0.9709608116673349,1.079081340606504,0.9710199829297522,1.070845034352845,1.0840780567615174,1.0556018015859419,1.0538070773656003,1.0072430961310255,0.9273752289526723,1.099764212104895,1.0318117241202795,1.0811197103359764,1.0988721015187657
SD1,SD1_202,Gompertz,True,fast,0.0,0.02230944101358073,0.38956387785468394,0.7540106512214027,1.0109508152184303,1.0719925868680993,1.0884228306001897,1.1062665814226111,1.0991609676148297,1.111196849621143,1.083971929730706,1.1018862376071379,1.1209965990928596,1.0961737985584736,1.1067771145436216,1.1284976034600125,1.130373701863248,1.1148052047954868,1.1128864842726187,1.0975266880222323,1.1167738943552172,1.1363336170958025,1.1194026284743082,1.114398609267122,1.0871346685715702,1.1074201634606975,1.1110673606832924,1.120615256419221,1.111357818055084,1.1186098890346747,1.1024483301424821,1.1333654765589,1.1055439074718518
SD1,SD1_203,Gompertz,False,subtle,0.0,0.05222249431487413,0.013230261027341211,0.05516706621292065,0.027233258366883863,0.041849375608481926,0.2082164455865135,0.25854116755930395,0.48903569936849556,0.7184107507307803,0.9356095044323582,1.1534759881143761,1.0482599028563837,1.2460479764878836,1.216945101097875,1.2829936244723625,1.0068643694772772,1.0201713730524054,1.025880076204892,1.080790727202,1.0983090911643514,1.2868362599805665,1.2719303124665575,1.2675447151105186,1.2292642693760463,1.3007571481090885,1.3318809367587339,1.3449224198166563,1.3220209420288704,1.364629985409769,1.329718683847965,1.3862520012426551,1.4674033209612576
SD1,SD1_204,Richards,False,obvious,0.0,0.0,0.15011475318377318,0.6057987298063703,1.325216561011086,1.8281933460170743,1.7568027240077304,1.8038461319029924,1.8745206340743334,1.930675375842406,1.8197701134091613,1.8338066319999917,1.8098105407558192,1.7706959419961483,1.9585286751886215,1.8670880207020213,1.83302043814209,1.8326734793274992,1.8529497163886868,1.9230135290769552,1.8220707265085594,1.9353235527146713,1.8090211165336232,1.88812932537235,1.7769910340891697,1.7376717964728534,1.881102384075861,0.28953257147899103,0.24608240115352986,0.3040294549637259,0.2718953423684992,0.35222851724906246,0.32936399151752227
SD1,SD1_205,Logistic,True,plain,0.0,0.0,0.0,0.0,0.006533287100404004,0.0032167027638744564,0.02560527877752263,0.0,0.0,0.020249737722329453,0.038396980662788696,0.16552036681490018,0.292280765208731,0.4854433956459062,0.5558798961907906,0.6216871091618885,0.5970825146521382,0.6648455331083561,0.6432409603676121,0.6408809010491432,0.6637006135041109,0.6191093779092862,0.6209205771309874,0.6617862892906714,0.6665467025469296,0.6231381926302338,0.617028257226403,0.6528741325195448,0.6504640417523125,0.6125037128651037,0.6489506343977811,0.6330915374522795,0.6233273143087994
SD1,SD1_206,Flat,False,noise,0.028428677730979353,0.015442917972203365,0.03842431830201083,0.4570922984718298,0.1985651065457375,0.292328657387026,0.1717848522696061,0.0702726573329876,0.055047400764085395,0.06743609763547898,0.0,0.034177015367583295,0.40550746538627164,0.0,0.09233699105484283,0.13141281012270978,0.10091175290833483,0.0,0.02717897479733923,0.0,0.13135668956024033,0.40615375462046255,0.13247620213816264,0.0,0.09763717817171658,0.16249135354265648,0.42077850349096885,0.26940986765670333,0.0,0.38131002655494195,0.21165365918570636,0.3804675933305566,0.21672778662247566
SD1,SD1_207,Richards,True,late,0.01358789241019109,0.02057801860959629,0.010821699521771378,0.0,0.0,0.008061751715125973,0.0,0.02369011794670097,0.010280330999432052,0.0669481588004781,0.07583892280653418,0.0,0.0,0.043301745078215895,0.0,0.015698508796374643,0.07038447794864991,0.42134228012477637,0.7720391732732244,0.8747502003189578,0.8824278920185168,0.962111205981808,0.9309925710961461,0.8491313485450963,0.9423033339778641,0.8679206023209844,0.8621824118773252,0.8986609119773741,0.9931380041505963,0.8657058237355951,0.9056494322610731,0.9403437605218078,0.9102366119051787
SD1,SD1_208,Logistic,True,fast,0.0,0.0,0.3606319824804404,0.7005194168668349,0.7273255333258081,0.7072083762788047,0.7210331560318421,0.7104086144987369,0.686200911810186,0.6734856131750059,0.7009227547026132,0.7116988209573621,0.6955644722735728,0.72609835382387,0.7229192705495175,0.6984743924614569,0.7221031308270605,0.7136266175342626,0.7070592045107137,0.7063511002349752,0.7219117077304078,0.7232142701516817,0.710652066638024,0.7058488178921224,0.7067279456104454,0.7148875471305235,0.7096424334742846,0.7092962478238489,0.6879432191047649,0.6789749316239265,0.7113547358782689,0.7032731788636744,0.7172691177238021
SD1,SD1_209,Gompertz,True,decline,0.02136311226760062,0.019732851621703053,0.014509847274870487,0.0,0.0,0.0,0.010524518921742365,0.0,0.019107476327665483,0.00439297590519086,0.026415290435605022,0.0,0.0,0.0137949448507574,0.019957032965452672,0.0031731023130009035,0.009163275015232454,0.0,0.0732726326102191,0.1577200672891319,0.37168756026956207,0.6411338236069758,0.9259805039813026,1.1270939278589354,1.228836518914994,1.3048913266697688,1.3329860492721892,1.3757140921950128,1.3765917328428723,1.3897053398111425,1.3221157141298479,1.2992590419236798,1.3141541325487216
SD1,SD1_210,Gompertz,False,obvious,0.0,0.07198982297251008,0.016554663727665092,0.3497207448105832,0.7428063462382228,0.6301995529898381,0.612321254696983,0.7551917385660479,0.7368737543144797,0.6861625467319423,0.727301010672489,0.718434183354868,0.6340433389161231,0.6645149808868146,0.7735951651097029,0.7017295127883716,0.6952131413184988,0.6965810314677046,0.8229620147659225,0.6963609446408249,0.637202550320692,0.7657105343008582,0.7082725290350979,0.7842490138203522,0.781795893482101,0.7283189555649575,0.6759413762165736,0.7572847073430338,0.6557533661347448,0.04831483353107149,0.0515687705188201,0.03942702051629007,0.07430391822418556
SD1,SD1_211,Richards,True,fast,0.0,0.07902305680888012,0.34107317617336486,0.7551713594926831,1.314334073855556,1.3724132187695606,1.3393373665312323,1.4754916082228577,1.453133759860654,1.4652398197741439,1.3782202023636845,1.3621975336114431,1.4923099914294484,1.4121472676374422,1.3270877313402911,1.4945574067756593,1.410908582170756,1.4513368427715214,1.4003341313816682,1.3671243158477644,1.3831591141266548,1.4367154962996411,1.4786969898154734,1.3898679394840145,1.3506879506571223,1.4232868525007096,1.364457223513152,1.4636515886109733,1.3923273460194208,1.4444765420987882,1.3585432003426687,1.3885263500348188,1.4978168926149549
SD1,SD1_212,Gompertz,True,plain,0.12580151014544394,0.0819222850874969,0.0,0.3449515182662907,0.7632543841089597,0.7605742142957919,0.7857984018510179,0.8453493984448317,0.8042205395018661,0.8628541463933395,0.7961412271737854,0.7437124748887002,0.7678344590811765,0.6315663320609136,0.6894574530090665,0.8012361367029381,0.788230974754492,0.8053696516767174,0.914619560295564,0.7451613676003053,0.7863098919368913,0.8581305392558416,0.8972517498364416,0.8420768732546766,0.770898682867352,0.7786373070054561,0.753255041777757,0.6881613606391459,0.7779606431116206,0.8181915084754164,0.7404861848805132,0.7935293948384681,0.8666348830821142
SD1,SD1_213,Diauxic,False,diauxic,0.04777920073687338,0.07738030320953178,0.0,0.048544810698284466,0.0,0.005026021532853251,0.03422198024347681,0.05148097487198433,0.42392012903990495,0.5105303396231416,0.48230480255658253,0.49230210585263134,0.46673632776104285,0.4664559861846657,0.4732604301241987,0.470582680996063,0.502588039280935,0.576314781363778,0.5474854589287343,0.4638051386769037,0.5356737828617776,0.5402911180398657,0.5962848475509471,0.8432921677329932,1.1225500996737827,1.1538535779734278,1.3069539291075127,1.400878539376357,1.4050797132917547,1.4417610645155263,1.4053354696924407,1.3916282122254118,1.3181246479995385
SD1,SD1_214,Richards,True,plain,0.01972270099727916,0.0042750938118874815,0.008788910032400817,0.0,0.0,0.0,0.0,0.0038538042216213477,0.0191833079049784,0.0,0.021799237901489434,0.001062596859990763,0.014003066991047556,0.15658159183657647,0.5785296612504872,1.0003339978965409,1.2490489217667906,1.3188676105618788,1.352410362929689,1.353267376181824,1.3585359704700475,1.3657722534619745,1.3505319839229335,1.3668075069520103,1.386149655722485,1.341786323175079,1.357283357102495,1.3472436769300447,1.3751140272203703,1.354928089449015,1.3989625102072736,1.3619159072041633,1.3751785862612789
